AUXDATA Deltat          = "-999"
AUXDATA GridFileName    = "EPIC"
AUXDATA Misc            = ""
#1     23743 0.0001	0.76	5.00E+06	0.5	1.1771603e-01 1.1132003e-01 -3.4835943e-03 1.1771603e-01 1.1132003e-01 -3.4835943e-03  6.8464703e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
#2    134242 0.0001	0.76	5.00E+06	0.5	4.6011306e-02 6.2791459e-02  2.1227084e-02 4.6011306e-02 6.2791459e-02  2.1227084e-02  4.0608567e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
#3    235161 0.0001	0.76	5.00E+06	0.5	2.4110361e-01 3.7996465e-02 -1.1230832e-02 2.4110361e-01 3.7996465e-02 -1.1230832e-02  2.1710217e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
4    246789 0.0001	0.76	5.00E+06	0.5	3.3574571e-01 2.7983083e-02 -2.9950144e-02 3.3574571e-01 2.7983083e-02 -2.9950144e-02  1.6326802e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
5    260364 0.0001	0.76	5.00E+06	0.5	4.4230729e-01 2.1661310e-02 -5.2957290e-02 4.4230729e-01 2.1661310e-02 -5.2957290e-02  1.4215232e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
6    271094 0.0001	0.76	5.00E+06	0.5	4.8619257e-01 2.0784897e-02 -6.3019582e-02 4.8619257e-01 2.0784897e-02 -6.3019582e-02  1.4506669e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
7    276812 0.0001	0.76	5.00E+06	0.5	4.9331025e-01 2.0830599e-02 -6.4870223e-02 4.9331025e-01 2.0830599e-02 -6.4870223e-02  1.4650992e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
8    277298 0.0001	0.76	5.00E+06	0.5	4.9409887e-01 2.0817809e-02 -6.5063935e-02 4.9409887e-01 2.0817809e-02 -6.5063935e-02  1.4661670e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
9    345490 0.0001	0.76	5.00E+06	0.5	4.9520610e-01 2.0760130e-02 -6.5339905e-02 4.9520610e-01 2.0760130e-02 -6.5339905e-02  1.4633697e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
10   351931 0.0001	0.76	5.00E+06	0.5	4.9538806e-01 2.0751179e-02 -6.5382217e-02 4.9538806e-01 2.0751179e-02 -6.5382217e-02  1.4632284e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
11   515043 0.0001	0.76	5.00E+06	0.5	4.9653359e-01 2.0696953e-02 -6.5670439e-02 4.9653359e-01 2.0696953e-02 -6.5670439e-02  1.4596588e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
12   680068 0.0001	0.76	5.00E+06	0.5	4.9728984e-01 2.0670628e-02 -6.5875355e-02 4.9728984e-01 2.0670628e-02 -6.5875355e-02  1.4583144e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
13   692418 0.0001	0.76	5.00E+06	0.5	4.9739967e-01 2.0669211e-02 -6.5906007e-02 4.9739967e-01 2.0669211e-02 -6.5906007e-02  1.4583973e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
14  1105260 0.0001	0.76	5.00E+06	0.5	4.9811169e-01 2.0644082e-02 -6.6097515e-02 4.9811169e-01 2.0644082e-02 -6.6097515e-02  1.4567798e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
15  1336300 0.0001	0.76	5.00E+06	0.5	4.9837909e-01 2.0637890e-02 -6.6173786e-02 4.9837909e-01 2.0637890e-02 -6.6173786e-02  1.4565165e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
16  1359827 0.0001	0.76	5.00E+06	0.5	4.9842048e-01 2.0637499e-02 -6.6186337e-02 4.9842048e-01 2.0637499e-02 -6.6186337e-02  1.4565208e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
17  2183226 0.0001	0.76	5.00E+06	0.5	4.9875220e-01 2.0627564e-02 -6.6276995e-02 4.9875220e-01 2.0627564e-02 -6.6276995e-02  1.4556149e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
18  2641681 0.0001	0.76	5.00E+06	0.5	4.9887915e-01 2.0626142e-02 -6.6314539e-02 4.9887915e-01 2.0626142e-02 -6.6314539e-02  1.4555149e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
19  2686003 0.0001	0.76	5.00E+06	0.5	4.9889592e-01 2.0626112e-02 -6.6319881e-02 4.9889592e-01 2.0626112e-02 -6.6319881e-02  1.4555425e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
20  3958471 0.0001	0.76	5.00E+06	0.5	4.9902109e-01 2.0623788e-02 -6.6356053e-02 4.9902109e-01 2.0623788e-02 -6.6356053e-02  1.4551636e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
21  4026091 0.0001	0.76	5.00E+06	0.5	4.9904141e-01 2.0623878e-02 -6.6362605e-02 4.9904141e-01 2.0623878e-02 -6.6362605e-02  1.4552063e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
22  5188573 0.0001	0.76	5.00E+06	0.5	4.9909645e-01 2.0623713e-02 -6.6379275e-02 4.9909645e-01 2.0623713e-02 -6.6379275e-02  1.4550234e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
23  5285540 0.0001	0.76	5.00E+06	0.5	4.9911113e-01 2.0623828e-02 -6.6383870e-02 4.9911113e-01 2.0623828e-02 -6.6383870e-02  1.4550475e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
24  5285540 0.0001	0.76	5.00E+06	0.5	4.9911113e-01 2.0623828e-02 -6.6383870e-02 4.9911113e-01 2.0623828e-02 -6.6383870e-02  1.4550475e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
25  5285540 0.0001	0.76	5.00E+06	0.5	4.9911113e-01 2.0623828e-02 -6.6383870e-02 4.9911113e-01 2.0623828e-02 -6.6383870e-02  1.4550475e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
26  5285540 0.0001	0.76	5.00E+06	0.5	4.9911113e-01 2.0623828e-02 -6.6383870e-02 4.9911113e-01 2.0623828e-02 -6.6383870e-02  1.4550475e-02             -999         -999         -999         -999         -999        -999         -999        -999        -999         -999        -999        -999         -999        -999         -999      -999        -999       -999
